audio,image,id,type,annotator,annotation_id,created_at,updated_at,lead_time
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50339_TV_clean_24_to_26.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50339_TV_clean_24_to_26.png,2814,Heart sound,11,1480,2022-06-19T00:24:04.898603Z,2022-06-19T00:24:04.898641Z,9.904
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50826_TV_clean_24_to_26.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50826_TV_clean_24_to_26.png,2813,Unsure,11,1479,2022-06-19T00:23:54.235884Z,2022-06-19T00:23:54.235927Z,8.991
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84769_PV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84769_PV_clean_6_to_8.png,2812,Heart sound,11,1478,2022-06-19T00:23:44.516788Z,2022-06-19T00:23:44.516828Z,4.468
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50256_PV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50256_PV_clean_12_to_14.png,2811,Heart sound,11,1477,2022-06-19T00:23:39.295320Z,2022-06-19T00:23:39.295353Z,5.814
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50337_PV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50337_PV_clean_2_to_4.png,2810,Heart sound,11,1476,2022-06-19T00:23:32.684504Z,2022-06-19T00:23:32.684546Z,5.594
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85262_MV_clean_26_to_28.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85262_MV_clean_26_to_28.png,2809,Heart sound,11,1475,2022-06-19T00:23:26.318338Z,2022-06-19T00:23:26.318371Z,4.454
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85112_AV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85112_AV_clean_8_to_10.png,2808,Heart sound,11,1474,2022-06-19T00:23:21.132624Z,2022-06-19T00:23:21.132658Z,11.203
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50249_AV_2_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50249_AV_2_clean_0_to_2.png,2807,Noise,11,1473,2022-06-19T00:23:09.193619Z,2022-06-19T00:23:09.193663Z,5.242
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50644_MV_clean_18_to_20.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50644_MV_clean_18_to_20.png,2806,Heart sound,11,1472,2022-06-19T00:23:03.203888Z,2022-06-19T00:23:03.203931Z,3.312
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50074_PV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50074_PV_clean_0_to_2.png,2805,Heart sound,11,1471,2022-06-19T00:22:59.043216Z,2022-06-19T00:22:59.043251Z,4.159
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50241_MV_clean_20_to_22.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50241_MV_clean_20_to_22.png,2804,Heart sound,11,1470,2022-06-19T00:22:54.184567Z,2022-06-19T00:22:54.184607Z,3.777
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50099_TV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50099_TV_clean_2_to_4.png,2803,Unsure,11,1469,2022-06-19T00:22:49.635434Z,2022-06-19T00:22:49.635477Z,6.093
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84894_AV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84894_AV_clean_6_to_8.png,2802,Heart sound,11,1468,2022-06-19T00:22:42.798971Z,2022-06-19T00:22:42.799004Z,11.096
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85182_TV_clean_16_to_18.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85182_TV_clean_16_to_18.png,2801,Heart sound,11,1467,2022-06-17T23:36:34.473474Z,2022-06-17T23:36:34.473509Z,11.026
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50732_TV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50732_TV_clean_2_to_4.png,2800,Heart sound,11,1466,2022-06-17T23:33:06.697003Z,2022-06-17T23:33:06.697037Z,303.067
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68175_MV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68175_MV_clean_2_to_4.png,2799,Heart sound,11,1465,2022-06-17T23:28:02.796418Z,2022-06-17T23:28:02.796452Z,11.048
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68827_PV_clean_18_to_20.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68827_PV_clean_18_to_20.png,2798,Heart sound,11,1464,2022-06-17T23:27:05.436584Z,2022-06-17T23:27:05.436618Z,6.137
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50334_MV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50334_MV_clean_14_to_16.png,2797,Heart sound,11,1463,2022-06-17T23:26:58.494791Z,2022-06-17T23:26:58.494824Z,5.994
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68419_PV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68419_PV_clean_6_to_8.png,2796,Heart sound,11,1462,2022-06-17T23:26:51.710575Z,2022-06-17T23:26:51.710610Z,5.499
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85329_TV_clean_24_to_26.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85329_TV_clean_24_to_26.png,2795,Heart sound,11,1461,2022-06-17T23:26:45.421621Z,2022-06-17T23:26:45.421655Z,5.065
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50306_PV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50306_PV_clean_6_to_8.png,2794,Heart sound,11,1460,2022-06-17T23:26:39.559224Z,2022-06-17T23:26:39.559256Z,12.183
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49986_MV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49986_MV_clean_14_to_16.png,2792,Heart sound,11,1458,2022-06-17T23:25:41.128588Z,2022-06-17T23:25:41.128623Z,3.075
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50326_MV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50326_MV_clean_8_to_10.png,2791,Heart sound,11,1457,2022-06-17T23:25:37.281644Z,2022-06-17T23:25:37.281679Z,3.253
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85313_TV_clean_20_to_22.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85313_TV_clean_20_to_22.png,2790,Heart sound,11,1456,2022-06-17T23:25:33.259806Z,2022-06-17T23:25:33.259841Z,3.252
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85234_MV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85234_MV_clean_12_to_14.png,2789,Heart sound,11,1455,2022-06-17T23:25:29.210922Z,2022-06-17T23:25:29.210955Z,3.415
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49687_AV_clean_18_to_20.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49687_AV_clean_18_to_20.png,2788,Heart sound,11,1454,2022-06-17T23:25:25.020380Z,2022-06-17T23:25:25.020432Z,4.127
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/36327_MV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/36327_MV_clean_12_to_14.png,2787,Heart sound,11,1453,2022-06-17T23:25:19.883595Z,2022-06-17T23:25:19.883644Z,3.453
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50818_PV_clean_26_to_28.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50818_PV_clean_26_to_28.png,2786,Heart sound,11,1452,2022-06-17T23:25:15.661279Z,2022-06-17T23:25:15.661313Z,3.537
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85094_PV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85094_PV_clean_4_to_6.png,2785,Heart sound,11,1451,2022-06-17T23:25:11.350012Z,2022-06-17T23:25:11.350046Z,4.264
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/57700_MV_clean_20_to_22.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/57700_MV_clean_20_to_22.png,2784,Heart sound,11,1450,2022-06-17T23:25:06.294637Z,2022-06-17T23:25:06.294672Z,6.074
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84713_AV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84713_AV_clean_12_to_14.png,2783,Heart sound,11,1449,2022-06-17T23:24:59.193276Z,2022-06-17T23:24:59.193378Z,5.036
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85020_TV_clean_24_to_26.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85020_TV_clean_24_to_26.png,2782,Heart sound,11,1448,2022-06-17T23:24:53.325592Z,2022-06-17T23:24:53.325627Z,4.623
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49963_PV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49963_PV_clean_2_to_4.png,2781,Heart sound,11,1447,2022-06-17T23:24:47.922653Z,2022-06-17T23:24:47.922687Z,4.64
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84939_AV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84939_AV_clean_0_to_2.png,2780,Unsure,11,1446,2022-06-17T23:24:42.478639Z,2022-06-17T23:24:42.478673Z,7.506
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84695_AV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84695_AV_clean_0_to_2.png,2779,Heart sound,11,1445,2022-06-17T23:24:34.181532Z,2022-06-17T23:24:34.181569Z,5.31
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50296_MV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50296_MV_clean_2_to_4.png,2778,Noise,11,1444,2022-06-17T23:24:28.097808Z,2022-06-17T23:24:28.097842Z,9.13
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85033_AV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85033_AV_clean_14_to_16.png,2777,Heart sound,11,1443,2022-06-17T23:24:18.175451Z,2022-06-17T23:24:18.175499Z,11.063
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49824_MV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49824_MV_clean_12_to_14.png,2776,Heart sound,11,1442,2022-06-17T23:24:05.702009Z,2022-06-17T23:24:05.702056Z,8.243
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85064_TV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85064_TV_clean_6_to_8.png,2775,Heart sound,11,1441,2022-06-17T23:23:56.668352Z,2022-06-17T23:23:56.668399Z,5.071
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68556_AV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68556_AV_clean_4_to_6.png,2774,Heart sound,11,1440,2022-06-17T23:23:50.722128Z,2022-06-17T23:23:50.722161Z,5.65
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50222_PV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50222_PV_clean_14_to_16.png,2773,Unsure,11,1439,2022-06-17T23:23:44.272401Z,2022-06-17T23:23:44.272435Z,6.313
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50168_TV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50168_TV_clean_6_to_8.png,2772,Heart sound,11,1438,2022-06-17T23:23:36.966296Z,2022-06-17T23:23:36.966331Z,3.228
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50004_TV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50004_TV_clean_12_to_14.png,2771,Heart sound,11,1437,2022-06-17T23:23:32.967343Z,2022-06-17T23:23:32.967376Z,3.576
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85198_AV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85198_AV_clean_10_to_12.png,2770,Heart sound,11,1436,2022-06-17T23:23:28.573503Z,2022-06-17T23:23:28.573537Z,3.661
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50206_PV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50206_PV_clean_2_to_4.png,2769,Heart sound,11,1435,2022-06-17T23:23:24.153309Z,2022-06-17T23:23:24.153400Z,5.277
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84702_MV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84702_MV_clean_8_to_10.png,2768,Heart sound,11,1434,2022-06-17T23:23:18.078753Z,2022-06-17T23:23:18.078787Z,3.851
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50656_TV_1_clean_16_to_18.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50656_TV_1_clean_16_to_18.png,2767,Heart sound,11,1433,2022-06-17T23:23:13.450855Z,2022-06-17T23:23:13.450885Z,3.216
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85210_TV_clean_24_to_26.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85210_TV_clean_24_to_26.png,2766,Heart sound,11,1432,2022-06-17T23:23:09.517000Z,2022-06-17T23:23:09.517033Z,2.68
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50620_PV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50620_PV_clean_12_to_14.png,2765,Heart sound,11,1431,2022-06-17T23:23:06.003654Z,2022-06-17T23:23:06.003689Z,5.002
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50715_TV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50715_TV_clean_10_to_12.png,2764,Heart sound,11,1430,2022-06-17T23:23:00.255762Z,2022-06-17T23:23:00.255795Z,3.784
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50007_AV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50007_AV_clean_10_to_12.png,2763,Heart sound,11,1429,2022-06-17T23:22:55.704278Z,2022-06-17T23:22:55.704330Z,3.964
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50048_TV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50048_TV_clean_2_to_4.png,2762,Noise,11,1428,2022-06-17T23:22:50.965953Z,2022-06-17T23:22:50.965986Z,4.623
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68431_MV_clean_20_to_22.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68431_MV_clean_20_to_22.png,2761,Heart sound,11,1427,2022-06-17T23:22:45.552653Z,2022-06-17T23:22:45.552686Z,3.327
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68895_TV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68895_TV_clean_4_to_6.png,2760,Heart sound,11,1426,2022-06-17T23:22:41.222312Z,2022-06-17T23:22:41.222347Z,3.08
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68427_PV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68427_PV_clean_2_to_4.png,2759,Heart sound,11,1425,2022-06-17T23:22:37.352064Z,2022-06-17T23:22:37.352098Z,3.378
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50753_MV_clean_26_to_28.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50753_MV_clean_26_to_28.png,2758,Heart sound,11,1424,2022-06-17T23:22:33.221730Z,2022-06-17T23:22:33.221764Z,3.123
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50350_AV_clean_22_to_24.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50350_AV_clean_22_to_24.png,2757,Heart sound,11,1423,2022-06-17T23:22:29.306946Z,2022-06-17T23:22:29.306980Z,5.02
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50735_PV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50735_PV_clean_8_to_10.png,2756,Heart sound,11,1422,2022-06-17T23:22:23.268662Z,2022-06-17T23:22:23.268695Z,4.384
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50231_AV_clean_18_to_20.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50231_AV_clean_18_to_20.png,2755,Heart sound,11,1421,2022-06-17T23:22:18.074896Z,2022-06-17T23:22:18.074927Z,4.08
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50318_PV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50318_PV_clean_6_to_8.png,2754,Heart sound,11,1420,2022-06-17T23:22:13.186369Z,2022-06-17T23:22:13.186402Z,4.327
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50800_MV_clean_22_to_24.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50800_MV_clean_22_to_24.png,2753,Unsure,11,1419,2022-06-17T23:22:08.055976Z,2022-06-17T23:22:08.056013Z,6.859
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50037_MV_clean_18_to_20.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50037_MV_clean_18_to_20.png,2752,Heart sound,11,1418,2022-06-17T23:22:00.160041Z,2022-06-17T23:22:00.160076Z,5.097
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50771_MV_clean_16_to_18.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50771_MV_clean_16_to_18.png,2751,Heart sound,11,1417,2022-06-17T23:21:54.243253Z,2022-06-17T23:21:54.243285Z,3.298
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50008_TV_clean_18_to_20.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50008_TV_clean_18_to_20.png,2750,Heart sound,11,1416,2022-06-17T23:21:50.179710Z,2022-06-17T23:21:50.179742Z,3.349
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84852_MV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84852_MV_clean_8_to_10.png,2749,Heart sound,11,1415,2022-06-17T23:21:46.045706Z,2022-06-17T23:21:46.045740Z,3.626
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50336_TV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50336_TV_clean_8_to_10.png,2748,Heart sound,11,1414,2022-06-17T23:21:41.645066Z,2022-06-17T23:21:41.645097Z,6.173
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85057_AV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85057_AV_clean_6_to_8.png,2747,Heart sound,11,1413,2022-06-17T23:21:34.700518Z,2022-06-17T23:21:34.700551Z,4.386
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85319_AV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85319_AV_clean_10_to_12.png,2746,Unsure,11,1412,2022-06-17T23:21:29.091642Z,2022-06-17T23:21:29.091677Z,5.594
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/69060_AV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/69060_AV_clean_4_to_6.png,2745,Heart sound,11,1411,2022-06-17T23:21:22.726640Z,2022-06-17T23:21:22.726672Z,6.467
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50275_PV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50275_PV_clean_2_to_4.png,2744,Heart sound,11,1410,2022-06-17T23:21:15.237992Z,2022-06-17T23:21:15.238027Z,3.595
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50221_MV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50221_MV_clean_0_to_2.png,2743,Heart sound,11,1409,2022-06-17T23:21:10.853498Z,2022-06-17T23:21:10.853533Z,4.024
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85010_MV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85010_MV_clean_4_to_6.png,2742,Heart sound,11,1408,2022-06-17T23:21:06.057227Z,2022-06-17T23:21:06.057260Z,3.654
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85246_AV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85246_AV_clean_0_to_2.png,2741,Heart sound,11,1407,2022-06-17T23:21:01.613911Z,2022-06-17T23:21:01.613946Z,3.826
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50289_MV_clean_24_to_26.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50289_MV_clean_24_to_26.png,2740,Heart sound,11,1406,2022-06-17T23:20:56.994680Z,2022-06-17T23:20:56.994715Z,3.965
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49854_TV_clean_20_to_22.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49854_TV_clean_20_to_22.png,2739,Heart sound,11,1405,2022-06-17T23:20:52.232629Z,2022-06-17T23:20:52.232660Z,4.508
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84749_TV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84749_TV_clean_2_to_4.png,2738,Unsure,11,1404,2022-06-17T23:20:46.445444Z,2022-06-17T23:20:46.445480Z,6.51
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/14998_PV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/14998_PV_clean_10_to_12.png,2737,Heart sound,11,1403,2022-06-17T23:20:39.157926Z,2022-06-17T23:20:39.157962Z,4.094
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84893_PV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84893_PV_clean_12_to_14.png,2736,Heart sound,11,1402,2022-06-17T23:20:33.766850Z,2022-06-17T23:20:33.766887Z,4.148
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50323_PV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50323_PV_clean_8_to_10.png,2735,Heart sound,11,1401,2022-06-17T23:20:28.826216Z,2022-06-17T23:20:28.826268Z,3.645
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50214_AV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50214_AV_clean_0_to_2.png,2734,Heart sound,11,1400,2022-06-17T23:20:24.379291Z,2022-06-17T23:20:24.379324Z,4.147
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50029_PV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50029_PV_clean_0_to_2.png,2733,Heart sound,11,1399,2022-06-17T23:20:19.441991Z,2022-06-17T23:20:19.442025Z,6.374
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84813_TV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84813_TV_clean_2_to_4.png,2732,Heart sound,11,1398,2022-06-17T23:20:12.295602Z,2022-06-17T23:20:12.295637Z,3.52
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50386_PV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50386_PV_clean_4_to_6.png,2731,Heart sound,11,1397,2022-06-17T23:20:07.992304Z,2022-06-17T23:20:07.992339Z,3.551
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84856_TV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84856_TV_clean_2_to_4.png,2730,Heart sound,11,1396,2022-06-17T23:20:03.611720Z,2022-06-17T23:20:03.611752Z,3.672
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49761_MV_clean_18_to_20.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49761_MV_clean_18_to_20.png,2729,Heart sound,11,1395,2022-06-17T23:19:59.142802Z,2022-06-17T23:19:59.142836Z,3.685
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/29045_PV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/29045_PV_clean_0_to_2.png,2728,Heart sound,11,1394,2022-06-17T23:19:54.654383Z,2022-06-17T23:19:54.654421Z,5.004
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68487_MV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68487_MV_clean_12_to_14.png,2727,Heart sound,11,1393,2022-06-17T23:19:48.799152Z,2022-06-17T23:19:48.799188Z,4.355
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50300_AV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50300_AV_clean_14_to_16.png,2726,Heart sound,11,1392,2022-06-17T23:19:43.656259Z,2022-06-17T23:19:43.656294Z,4.044
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50017_TV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50017_TV_clean_0_to_2.png,2725,Heart sound,11,1391,2022-06-17T23:19:38.828126Z,2022-06-17T23:19:38.828159Z,4.929
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50332_MV_clean_36_to_38.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50332_MV_clean_36_to_38.png,2724,Heart sound,11,1390,2022-06-17T23:19:33.134085Z,2022-06-17T23:19:33.134118Z,4.183
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50822_PV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50822_PV_clean_0_to_2.png,2723,Heart sound,11,1389,2022-06-17T23:19:28.172287Z,2022-06-17T23:19:28.172322Z,4.109
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84749_MV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84749_MV_clean_4_to_6.png,2722,Heart sound,11,1388,2022-06-17T23:19:23.285685Z,2022-06-17T23:19:23.285750Z,4.922
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50325_PV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50325_PV_clean_4_to_6.png,2721,Heart sound,11,1387,2022-06-17T23:19:17.602065Z,2022-06-17T23:19:17.602098Z,3.419
